지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),합계 일조시간(hr)
95,철원,2015-06,21.6,33,10.6,79.6,274.5
95,철원,2015-07,23.8,35.6,13.3,458,197.7
95,철원,2015-08,24.1,33.3,13.9,140.6,246.5
95,철원,2015-09,18.9,28.8,8.1,32.7,256.6
95,철원,2015-10,12.3,25.7,-4.9,64,230.4
95,철원,2015-11,6.6,18.1,-8,111.5,101.1
95,철원,2015-12,-1.2,10,-15.2,25.6,168
95,철원,2016-01,-6,8.2,-20.6,.9,187.6
95,철원,2016-02,-2.2,14.6,-17,54.1,186.1
95,철원,2016-03,4.7,21.4,-13.4,45.2,236.3
95,철원,2016-04,12.6,25.6,-1.1,88.8,218.2
95,철원,2016-05,17.7,30.8,5.1,149.9,248.1
95,철원,2016-06,22.1,30.9,12,27.1,230.1
95,철원,2016-07,24.1,33.5,16.4,460.5,153.9
95,철원,2016-08,25.3,34.3,10.6,63.7,230.5
95,철원,2016-09,20.2,29.7,6.1,32.2,202.5
95,철원,2016-10,13.4,27.3,-4,173.1,185.7
95,철원,2016-11,4.3,18.6,-10.6,15.6,142.8
95,철원,2016-12,-1.4,11.8,-18.7,69.8,135.1
95,철원,2017-01,-4.4,9.9,-18.2,14.5,196.9
95,철원,2017-02,-2.6,10.6,-16.6,9.8,201.3
95,철원,2017-03,3.5,17.4,-9.4,21.5,216
95,철원,2017-04,12.1,26.6,-2.4,63.6,248.1
95,철원,2017-05,17.7,28.9,5.9,36,277.6
95,철원,2017-06,21.3,32,8.7,74.2,272.3
95,철원,2017-07,25.5,33.6,18.1,575.2,119.9
95,철원,2017-08,23.6,33.8,11.7,354.9,145.9
95,철원,2017-09,18.8,28.9,3.9,26.6,171.6
95,철원,2017-10,12.8,26.8,-4.8,10.8,195.4
95,철원,2017-11,2.7,18.2,-11.5,33.5,163.4
95,철원,2017-12,-4.9,8.5,-18.8,12.8,171.3
95,철원,2018-01,-7.3,7.7,-25.2,7.9,185.7
95,철원,2018-02,-4.4,9.8,-21.1,14.4,206.4
95,철원,2018-03,6.2,21.9,-10.8,33.6,202.7
95,철원,2018-04,11.2,27.1,-3.5,139.4,203.6
95,철원,2018-05,16.8,29.5,5.7,263.1,231.4
95,철원,2018-06,21.7,32.3,12,122.3,232.2
95,철원,2018-07,25.4,36,14.7,174.2,234.6
95,철원,2018-08,26.3,38.4,15.4,527,235.2
95,철원,2018-09,18.8,29.4,5.9,55.4,206.9
95,철원,2018-10,9.9,24.6,-3.3,74.8,217.6
95,철원,2018-11,4.5,18.6,-8.4,60.2,159
95,철원,2018-12,-4,11.4,-18.6,8.3,190.8
95,철원,2019-01,-4.9,7.6,-17.1,0,208.3
95,철원,2019-02,-1.7,13.2,-15.2,20.6,205.6
95,철원,2019-03,4.5,17.1,-7.9,23.3,230.7
95,철원,2019-04,9.9,27.6,-5.8,28,236.2
95,철원,2019-05,17.8,32.5,2.8,26.4,340
95,철원,2019-06,20.9,32.1,10.3,57.1,284.6
95,철원,2019-07,24.2,34.5,14.3,305.3,211.8
95,철원,2019-08,24.8,35.1,15.6,156.9,267.7
95,철원,2019-09,20,30.3,8.7,199.1,201.4
95,철원,2019-10,13.7,27.8,-.9,30.8,227.7
95,철원,2019-11,4.5,20.8,-8.3,53,191.4
95,철원,2019-12,-1.1,11.3,-15.6,20,149.1
95,철원,2020-01,-1.2,11,-11.7,79.7,179.8
95,철원,2020-02,0,15.8,-17.7,46.8,180.2
95,철원,2020-03,5.5,19.9,-7.9,16.9,258.7
95,철원,2020-04,9.1,22.8,-5.2,20.9,288.8
95,철원,2020-05,16.9,28.8,5.6,161.7,241.9
95,철원,2020-06,22.5,33.6,12.7,92.2,267.3
95,철원,2020-07,22.8,31.7,15.3,184.5,210.6
95,철원,2020-08,25.1,34.9,18.7,903,136.8
95,철원,2020-09,18.8,30.1,7.8,166,213.3
95,철원,2020-10,10.9,23.1,-2.7,4.1,244
95,철원,2020-11,5,19.8,-8.9,72.3,182.4
95,철원,2020-12,-3.9,9.9,-18.8,1.2,193.4
95,철원,2021-01,-5.9,13.1,-22.4,7.6,189.5
95,철원,2021-02,.1,17.3,-14.6,4.8,203
95,철원,2021-03,6.2,21.7,-7.8,103.7,240.7
95,철원,2021-04,12,28,-.3,99.3,262
95,철원,2021-05,15.5,29.7,3.6,199.1,247.5
95,철원,2021-06,21.2,31.1,12.4,67.6,247.4
95,철원,2021-07,26.1,35.7,17.7,117.2,289.1
95,철원,2021-08,23.6,32.1,15.4,219.6,211.3
95,철원,2021-09,20.3,29.6,12.5,105.9,231.6
95,철원,2021-10,12.7,27.6,-2.6,128.3,196.1
95,철원,2021-11,5.3,20.1,-7.1,57.3,174.1
95,철원,2021-12,-2.1,11.1,-18,4.9,177.3
95,철원,2022-01,-5.8,7.2,-20.1,2.5,211
95,철원,2022-02,-3.9,9.7,-17,8.9,219.4
95,철원,2022-03,5.2,17.9,-8.5,90.9,219.7
95,철원,2022-04,12.6,28.8,-2.6,17.9,281.5
95,철원,2022-05,16.7,29.5,2,14.5,327.7
95,철원,2022-06,21.2,31.7,10.3,437.2,195.6
95,철원,2022-07,25.2,34.5,18.8,247.6,227.5
95,철원,2022-08,24,32.2,11,420.4,176.3
95,철원,2022-09,19.4,31.6,6.9,257.4,236.3
95,철원,2022-10,11.4,26.3,-1.3,162.1,211.6
95,철원,2022-11,6.6,20.6,-9.7,85.2,179.3
95,철원,2022-12,-6.8,7.7,-20.4,8.1,197.1
95,철원,2023-01,-5.8,9.7,-21.9,42.2,177.1
95,철원,2023-02,-.9,10.9,-11.9,0,203.1
95,철원,2023-03,6.7,23.7,-6.4,12.5,257.9
95,철원,2023-04,11.7,27,-1.6,97.5,213.9
95,철원,2023-05,17.4,30.1,3,161.9,280.8
95,철원,2023-06,21.7,33.3,12,220.4,234.1
95,철원,2023-07,25.4,33.6,17.7,383.4,202.3
95,철원,2023-08,25.1,33.8,17.9,241.6,198.5
95,철원,2023-09,21.3,31.8,10.7,102.9,192.8
95,철원,2023-10,12.4,22.8,-.4,30.5,229.3
95,철원,2023-11,4.3,24.6,-11.6,104.9,161
95,철원,2023-12,-1.9,15.6,-18.3,69.4,148.4
95,철원,2024-01,-3.3,9.1,-16.4,7.2,171.7
95,철원,2024-02,1.2,17.4,-9.3,48.2,146
95,철원,2024-03,4.4,21.7,-11.9,42.4,221.1
95,철원,2024-04,14.2,29.9,-.8,17.9,240.7
95,철원,2024-05,16.6,27.9,5.3,156.5,269.3
95,철원,2024-06,22.7,35.8,10.4,98.1,298.9
95,철원,2024-07,25.3,33.4,19,759.5,141.2
95,철원,2024-08,27.2,35.7,17.8,232.9,243.8
95,철원,2024-09,22.6,33.9,10.2,179.2,192.8
95,철원,2024-10,13.5,24.3,3.4,66.7,167.1
95,철원,2024-11,6.5,22.2,-7.7,29.8,181.9
95,철원,2024-12,-3.1,12.3,-16.9,7.3,202.2
95,철원,2025-01,-4.5,8.5,-20.6,11.2,169.6
98,동두천,2005-01,-4.9,9,-15.9,3.8,206.7
98,동두천,2005-02,-3.9,11.3,-15.6,28.3,184.2
98,동두천,2005-03,2.8,19,-9.5,9.2,235.4
98,동두천,2005-04,11.9,30.8,-1.4,75.7,210.1
98,동두천,2005-05,16,30.7,2.6,61.1,250.5
98,동두천,2005-06,21.6,32.9,10.3,196.7,150.6
98,동두천,2005-07,24.3,34.5,16.1,364.1,88.6
98,동두천,2005-08,24,34.8,14,335.7,106.4
98,동두천,2005-09,20.3,31.9,12,231.8,143.8
98,동두천,2005-10,12.3,25,-2.1,21.9,200.5
98,동두천,2005-11,5.9,23.6,-6.6,42.5,175.7
98,동두천,2005-12,-6.2,9.4,-18,7.4,215.2
98,동두천,2006-01,-2.6,10.4,-16.4,35.3,165.9
98,동두천,2006-02,-1.5,12.9,-17.5,9.1,179.2
98,동두천,2006-03,3.7,19.4,-10.3,19.4,191.2
98,동두천,2006-04,10.5,23.8,1.2,80,144.8
98,동두천,2006-05,17,29.3,5.9,132.8,192.1
98,동두천,2006-06,20.3,32.4,11.9,156.5,159.8
98,동두천,2006-07,22.3,30.1,16.6,718,46
98,동두천,2006-08,25.5,34.8,18.9,73.2,191.1
98,동두천,2006-09,18.7,29.4,6.8,14,200.4
98,동두천,2006-10,15.5,27.8,2.3,69.1,181.9
98,동두천,2006-11,6.3,21.1,-4.5,40.8,163.4
98,동두천,2006-12,-1,13.7,-15.8,11.9,156.3
98,동두천,2007-01,-2.2,10.6,-13.8,3.6,188.2
98,동두천,2007-02,1.8,16.7,-13.6,4.6,177.8
98,동두천,2007-03,4.6,17.6,-10.7,79.1,149.5
98,동두천,2007-04,10.2,24.1,-2.4,47.1,175.3
98,동두천,2007-05,16.7,30.1,5.4,112,194.6
98,동두천,2007-06,21.6,34.3,10.2,62.4,191.1
98,동두천,2007-07,22.8,30.8,16.2,242,106.5
98,동두천,2007-08,24.8,31.8,15.8,441.9,105.5
98,동두천,2007-09,20.1,30.3,10.6,216.8,84.1
98,동두천,2007-10,13.2,26.1,0,40.4,171.4
98,동두천,2007-11,5,21.8,-9.3,23,182.7
98,동두천,2007-12,-.4,15.1,-9.7,13.4,129.8
98,동두천,2008-01,-3.5,7,-15.2,6.7,162
98,동두천,2008-02,-2.5,11.5,-13.9,8.5,225.1
98,동두천,2008-03,6.2,21.6,-5.7,44.3,172.5
98,동두천,2008-04,13.3,30.3,-.5,36.3,201.2
98,동두천,2008-05,16.8,30.7,4.8,89.6,196.8
98,동두천,2008-06,20.8,31.1,11.2,155.2,174
98,동두천,2008-07,24.5,34,18.8,725.6,80.9
98,동두천,2008-08,24.5,35.2,14.7,233.1,220.4
98,동두천,2008-09,20.2,31.8,6,123.3,195.3
98,동두천,2008-10,14.4,28.1,1.7,37.1,186.1
98,동두천,2008-11,5.9,20.1,-8.8,23.9,163.8
98,동두천,2008-12,0,14,-14.1,34.6,159
98,동두천,2009-01,-3.5,12.6,-15,2.9,209.2
98,동두천,2009-02,2.1,16.3,-11.2,40.7,126.5
98,동두천,2009-03,5.4,23.8,-5.9,58.7,185.3
98,동두천,2009-04,11.6,28.4,-1.2,69.5,192.1
98,동두천,2009-05,18.3,32.1,6.8,115.7,234.1
98,동두천,2009-06,21.3,31.9,11.7,124.6,176.2
98,동두천,2009-07,23.3,32.1,16.5,476.6,134.9
98,동두천,2009-08,24.4,34.1,13.6,448.3,164.6
98,동두천,2009-09,19.8,29.3,10.6,24,197.2
98,동두천,2009-10,13.9,27.1,2,78.3,209.9
98,동두천,2009-11,5.7,22,-7.8,68.8,119
98,동두천,2009-12,-2.1,10.5,-15,19.7,138.1
98,동두천,2010-01,-5.5,9.2,-19.5,25.2,173.4
98,동두천,2010-02,.5,19.8,-12.7,46.7,141.5
98,동두천,2010-03,3.9,16.5,-4.5,81.1,129.1
98,동두천,2010-04,8.8,23.5,-1.7,61.1,158.2
98,동두천,2010-05,16.3,29.8,3,112.2,172.7
98,동두천,2010-06,22.1,32.7,8,269.1,212.1
98,동두천,2010-07,24.8,31.7,19,324.4,107
98,동두천,2010-08,25.2,33,17.6,512.6,104.6
98,동두천,2010-09,20.2,31,5,432.5,144.4
98,동두천,2010-10,12.6,24.6,-3.8,28.4,190.5
98,동두천,2010-11,4.8,18.6,-7.4,16.8,170.8
98,동두천,2010-12,-2.5,12.9,-16,29.4,141.6
98,동두천,2011-01,-8.8,2.1,-19.1,6.3,226.1
98,동두천,2011-02,-.1,14.2,-12.3,29.1,170.2
98,동두천,2011-03,3.1,18.4,-7.9,6.5,239.7
98,동두천,2011-04,9.9,21,-.2,95.9,188.4
98,동두천,2011-05,16.8,32.9,6.6,132.8,191.3
98,동두천,2011-06,21.2,35.2,12.5,383.1,185.9
98,동두천,2011-07,23.8,33.2,18,1223.5,86.5
98,동두천,2011-08,24.3,33.3,15.2,272.7,96.5
98,동두천,2011-09,19.6,32.1,7.1,32.4,184.5
98,동두천,2011-10,12.1,23.3,-1,35.6,216.5
98,동두천,2011-11,9.1,26.2,-6.9,85.4,139.6
98,동두천,2011-12,-2.5,9.2,-13.9,7.9,186.6
98,동두천,2012-01,-4.5,8.7,-15.6,5.6,192.6
98,동두천,2012-02,-3.4,12.5,-19.7,.1,227.6
98,동두천,2012-03,4.1,18,-7.3,32.9,188.7
98,동두천,2012-04,11.6,31,-2.7,129,214.7
98,동두천,2012-05,18.2,30.5,7,20.6,254.6
98,동두천,2012-06,22.9,34.1,13,144.5,239.2
98,동두천,2012-07,24.8,33.5,17.3,278,131.8
98,동두천,2012-08,26.1,36.4,17.1,397.2,174.9
98,동두천,2012-09,19.7,31.6,8.4,171.1,194.5
98,동두천,2012-10,13.7,26.6,.5,99.8,237.7
98,동두천,2012-11,4.6,18.1,-6.5,71.2,172.4
98,동두천,2012-12,-5.3,7.9,-16.9,33.9,179.5
98,동두천,2013-01,-5,13.9,-20.7,19.1,150.7
98,동두천,2013-02,-2,13.2,-17.1,50.7,183.7
98,동두천,2013-03,4.7,24.7,-6.2,24.5,256.9
98,동두천,2013-04,9.6,23.1,-1.1,74.8,200.6
98,동두천,2013-05,17.9,32.8,6.1,117.5,234.8
98,동두천,2013-06,23.6,34.3,13.5,18.8,244.5
98,동두천,2013-07,24.7,31.3,20.4,818.7,104
98,동두천,2013-08,26.5,33.5,18.7,124.6,224.6
98,동두천,2013-09,20.2,30.3,7.1,103.6,191.8
98,동두천,2013-10,13.9,28.5,2,18.2,247.8
98,동두천,2013-11,4.6,21.1,-9.1,65.5,185.2
98,동두천,2013-12,-2.1,11.2,-13.8,34.9,173.6
98,동두천,2014-01,-2.1,7.8,-13.6,10.6,182.6
98,동두천,2014-02,.6,17.5,-11.1,22.6,174.1
98,동두천,2014-03,7.1,23.9,-7.2,7.8,224.8
98,동두천,2014-04,13.2,27.3,-.8,22.1,210.2
98,동두천,2014-05,17.9,33.4,4.2,80.8,302.5
98,동두천,2014-06,22.2,33.3,14.6,76.9,183.9
98,동두천,2014-07,25,34,17.8,203.8,193.7
98,동두천,2014-08,23.8,36.3,16.6,125.3,150.5
98,동두천,2014-09,20.5,31.1,11.4,93.1,204.6
98,동두천,2014-10,13.9,29.7,-.9,39.7,225.1
98,동두천,2014-11,7.3,22.7,-4.2,45.3,176.6
98,동두천,2014-12,-4.2,7,-15.6,13.6,189.4
98,동두천,2015-01,-2.3,9.7,-13,17.3,186.5
98,동두천,2015-02,.1,14.3,-14.3,23.4,171.1
98,동두천,2015-03,5.5,23.2,-7.7,8.4,262.3
98,동두천,2015-04,12.7,30,0,82.5,212.3
98,동두천,2015-05,18.3,33.1,5.4,32.8,284.1
98,동두천,2015-06,22.7,34.5,11.8,70.1,253.3
98,동두천,2015-07,24.6,35.7,15.8,348.7,169.6
98,동두천,2015-08,24.8,34.4,15.7,120.6,210.2
98,동두천,2015-09,20.4,29.9,10.7,60.5,255.2
98,동두천,2015-10,13.9,27.2,-2,83.1,223.5
98,동두천,2015-11,8,21.1,-8.1,114.6,92.7
98,동두천,2015-12,.5,13.9,-12.8,26.5,162.3
98,동두천,2016-01,-4.1,10.1,-19.3,1.3,195.4
98,동두천,2016-02,-.4,16.5,-13.2,47.8,184.3
98,동두천,2016-03,6.5,24,-10.2,53.3,243.8
98,동두천,2016-04,13.8,30.9,2.8,86.5,217.4
98,동두천,2016-05,18.5,32.2,7.7,151.8,266.8
98,동두천,2016-06,22.7,32.6,13.5,29.5,228.9
98,동두천,2016-07,25.1,34.9,17.6,366.3,156.9
98,동두천,2016-08,26.5,35.7,12.1,70.4,231.1
98,동두천,2016-09,21.6,30.9,10,39.6,196.5
98,동두천,2016-10,14.6,28.5,-1.8,154.9,185.2
98,동두천,2016-11,6.1,20,-8.7,18.1,155.2
98,동두천,2016-12,.6,14.6,-12,67.7,150.6
98,동두천,2017-01,-2.5,13.6,-14.9,15.5,205.4
98,동두천,2017-02,-.8,12.4,-11.8,15.1,207.9
98,동두천,2017-03,5.6,21,-7.3,15.1,237
98,동두천,2017-04,13.2,28.3,.5,67.5,252.9
98,동두천,2017-05,18.4,30.9,6.9,22.7,289.6
98,동두천,2017-06,22.2,35.5,10.6,50.5,251.8
98,동두천,2017-07,26,34.5,20.2,376.3,119.6
98,동두천,2017-08,24.5,35.9,13.6,334.6,154.4
98,동두천,2017-09,20.1,30.4,6.8,25.3,229.5
98,동두천,2017-10,14.1,27.8,-.9,18.5,152.9
98,동두천,2017-11,4.2,19.5,-9.2,19,160.1
98,동두천,2017-12,-3.3,9.7,-16.6,29.6,185.3
98,동두천,2018-01,-5.4,9.8,-20.4,7,198
98,동두천,2018-02,-2.6,11.7,-16.9,30.7,215
98,동두천,2018-03,7.4,23.8,-8.4,38.7,209
98,동두천,2018-04,12.4,28.7,-1.6,125.9,215.9
98,동두천,2018-05,17.4,30.4,5.3,242.9,242.6
98,동두천,2018-06,22.1,32.2,13.6,193.6,237
98,동두천,2018-07,26.3,36.2,16,216.9,240.5
98,동두천,2018-08,27.2,38.7,17.2,407.4,226.3
98,동두천,2018-09,19.8,31.5,7.5,56.5,210
98,동두천,2018-10,11.4,25.6,-1.4,107.9,230.7
98,동두천,2018-11,6.4,20.8,-5.7,61.5,166.6
98,동두천,2018-12,-2,12.6,-15.5,11,198.7
98,동두천,2019-01,-2.4,9.8,-13,.4,212.7
98,동두천,2019-02,-.3,14.4,-11.3,26.7,202
98,동두천,2019-03,5.7,18.5,-5.2,32.5,221.6
98,동두천,2019-04,11,28.4,-3.6,34.8,219.2
98,동두천,2019-05,18.3,32.8,4.5,34.5,323
98,동두천,2019-06,21.1,31.8,11.6,63.2,237.8
98,동두천,2019-07,24.6,35.8,16.5,329.8,151.8
98,동두천,2019-08,25.4,35.3,16.3,135.2,249.4
98,동두천,2019-09,20.8,29.9,9.6,247.5,179.5
98,동두천,2019-10,14.4,27.9,1.1,38.2,223.8
98,동두천,2019-11,5.7,19.7,-6.6,58.1,194.5
98,동두천,2019-12,0,13.3,-13.4,27.2,148
98,동두천,2020-01,0,12.4,-10.2,71.4,186.6
98,동두천,2020-02,1.2,17.5,-14.9,54.8,179.4
98,동두천,2020-03,6.7,22.3,-5.4,19.7,254.1
98,동두천,2020-04,10.2,24.6,-.7,19.5,280.7
98,동두천,2020-05,17.1,29.5,6.5,134.3,205.7
98,동두천,2020-06,22.8,35.5,13.3,128.6,245.1
98,동두천,2020-07,23,32.2,16.2,248,167.1
98,동두천,2020-08,25.3,35,19.8,757.8,101.4
98,동두천,2020-09,19.5,30.1,9.3,130.4,208.2
98,동두천,2020-10,12,24.8,0,2.9,235.8
98,동두천,2020-11,6.3,19.7,-7.5,73.9,177.6
98,동두천,2020-12,-2.2,10.9,-15.9,.6,198.6
98,동두천,2021-01,-4.2,15,-20.2,15.4,188.8
98,동두천,2021-02,1.3,19.2,-12.2,8.5,189.6
98,동두천,2021-03,7.7,23.9,-3.8,107.8,238.4
98,동두천,2021-04,13,29.1,0,99.3,239
98,동두천,2021-05,15.8,29.9,5,228.8,210.8
98,동두천,2021-06,21.3,30.8,11.5,103.3,207.7
98,동두천,2021-07,26.4,35.7,18.5,100.2,237.8
98,동두천,2021-08,24.3,32.6,17.7,140.6,163.4
98,동두천,2021-09,20.8,29.6,13.8,100.6,203.5
98,동두천,2021-10,13.7,28.2,-.9,71.2,186.5
98,동두천,2021-11,6.4,22.2,-5.4,51.6,166.8
98,동두천,2021-12,-1.1,12.8,-17.3,8.3,185.1
98,동두천,2022-01,-3.9,7.8,-15.1,6.5,214.7
98,동두천,2022-02,-2.6,11.6,-13.3,7.1,220
98,동두천,2022-03,6.4,20.8,-5.5,91,201.9
98,동두천,2022-04,13.6,30.3,-.7,17.8,262.9
98,동두천,2022-05,17.4,30.4,3.7,16.4,305.2
98,동두천,2022-06,21.5,31.9,11.9,522.8,162.2
98,동두천,2022-07,25.8,35.4,19,302.7,189
98,동두천,2022-08,24.2,31.7,12.4,506.8,143.4
98,동두천,2022-09,20,30.8,8.6,204.5,220
98,동두천,2022-10,12.3,26.8,.2,146.3,204.7
98,동두천,2022-11,8,22.4,-9.4,88.7,177.6
98,동두천,2022-12,-4.9,10.1,-16.8,12,198.8
98,동두천,2023-01,-3.7,13.2,-20.3,49.8,186.5
98,동두천,2023-02,.6,12.9,-8.9,.5,197
98,동두천,2023-03,8.3,26.4,-4.7,14.4,251.2
98,동두천,2023-04,12.7,28.7,-.7,94.6,198.9
98,동두천,2023-05,18,30.8,4.5,158.7,244.2
98,동두천,2023-06,22,33,13.8,218.4,193
98,동두천,2023-07,25.6,33.5,18.7,355.6,164.6
98,동두천,2023-08,25.6,34.3,18.7,255.9,161.6
98,동두천,2023-09,21.8,32,12.5,56.3,165.9
98,동두천,2023-10,13.6,23.6,1.5,38.5,206.3
98,동두천,2023-11,5.4,25.7,-8.4,93.4,161.7
98,동두천,2023-12,-.5,16.3,-16.3,76.6,151.8
98,동두천,2024-01,-2.1,10.3,-15.7,13.2,165.2
98,동두천,2024-02,2.4,18.9,-7,58.2,130
98,동두천,2024-03,5.7,23.6,-10.2,38,209.1
98,동두천,2024-04,15.2,30.4,2.2,22.2,221.6
98,동두천,2024-05,17.2,28.8,5.5,140.6,237.3
98,동두천,2024-06,23,35.2,11.6,96.7,271.5
98,동두천,2024-07,25.6,32.8,20.6,378.2,98.5
98,동두천,2024-08,27.6,35.2,19.7,146.5,201.1
98,동두천,2024-09,23.4,35,12.1,178,163.1
98,동두천,2024-10,14.4,24.9,3.8,57.2,157.7
98,동두천,2024-11,7.9,24.3,-5.5,34.2,167.5
98,동두천,2024-12,-1.4,13.5,-11.3,7.6,193.5
98,동두천,2025-01,-2.8,10.8,-16.5,19.1,166.1
99,파주,2005-01,-5.2,7.6,-17,2.5,209
99,파주,2005-02,-4,11.4,-16.2,23.8,182.9
99,파주,2005-03,2.4,17.5,-10.1,7.1,234.8
99,파주,2005-04,11.5,29.3,-2.4,68.1,211.6
99,파주,2005-05,15.9,30.7,2.8,88.5,253.5
99,파주,2005-06,21.8,31.7,9.4,115.3,151.4
99,파주,2005-07,24.5,34,16.4,237.1,102.3
99,파주,2005-08,24.1,34.4,13.9,268.4,115.8
99,파주,2005-09,20.4,30.8,12.9,294,148.8
99,파주,2005-10,12.2,24.4,-2.2,14.5,201.2
99,파주,2005-11,5.8,22.5,-7.4,43.8,179.7
99,파주,2005-12,-6.2,9.5,-20.1,8.6,216.5
99,파주,2006-01,-2.7,9.5,-17.6,34.1,165.9
99,파주,2006-02,-1.5,12.9,-17.6,5.9,177.6
99,파주,2006-03,3.6,17.7,-9.3,13.8,189
99,파주,2006-04,10.6,21.8,0,56.8,143.3
99,파주,2006-05,17,28.3,6.8,169.9,196
99,파주,2006-06,20.7,34.3,12.4,188.2,158.9
99,파주,2006-07,23,30.5,17.4,669,61.3
99,파주,2006-08,25.8,34.9,19.2,56.3,199.7
99,파주,2006-09,18.8,29.9,7.3,28.9,195.1
99,파주,2006-10,15.3,27.2,1.3,33,175.7
99,파주,2006-11,6.2,19.8,-6,21.5,166.1
99,파주,2006-12,-1.4,12.8,-16.4,7.2,163.6
99,파주,2007-01,-3,9.5,-15.6,6.3,192.4
99,파주,2007-02,1.1,15.5,-14.8,4.5,175.6
99,파주,2007-03,4.5,16.4,-10.9,75.3,151.5
99,파주,2007-04,9.9,22.7,-3.5,48.6,175.8
99,파주,2007-05,16.4,29.3,4.9,133.6,200.7
99,파주,2007-06,21.5,32.1,11.2,89.4,194.3
99,파주,2007-07,23.2,32.2,16.8,305,112.1
99,파주,2007-08,25.3,33,16.3,270.8,108.2
99,파주,2007-09,20.4,31,11.2,219.6,94
99,파주,2007-10,12.9,26.4,-1.4,30.7,175.1
99,파주,2007-11,3.8,19,-10.2,30.1,181.2
99,파주,2007-12,-.9,13.5,-11.1,9.4,143.5
99,파주,2008-01,-4.2,6.7,-17.4,8.5,162.4
99,파주,2008-02,-3.6,10.3,-17.1,7.8,227
99,파주,2008-03,5.4,19.1,-7.2,47.1,189.4
99,파주,2008-04,12.3,28.6,-1.1,38.3,202.7
99,파주,2008-05,16,29.6,4.2,63.6,198.9
99,파주,2008-06,20.3,31.1,9.2,79.6,191.7
99,파주,2008-07,24.1,32.7,18.8,576.6,88.2
99,파주,2008-08,24.2,34.9,15.2,295.1,221.2
99,파주,2008-09,19.9,31,5.4,111.5,193.6
99,파주,2008-10,13.8,27,-.3,24,185.9
99,파주,2008-11,5.2,20.5,-10.7,19.4,169.1
99,파주,2008-12,-1,12.6,-15,31,162.9
99,파주,2009-01,-4.6,10.7,-17.9,2.5,214.2
99,파주,2009-02,1,15,-12.6,38.6,132.4
99,파주,2009-03,4.6,22.1,-6.8,61.6,191.9
99,파주,2009-04,10.5,26.3,-2.7,79,198.9
99,파주,2009-05,17.5,30.9,5,150.6,228
99,파주,2009-06,21,31.3,10.8,106.1,180.9
99,파주,2009-07,23.3,32.3,16.1,388.5,159.2
99,파주,2009-08,24.2,33.3,14.3,424,189.5
99,파주,2009-09,19.5,29.1,10.6,18.5,198.6
99,파주,2009-10,13.2,26.5,1.3,70.5,208.6
99,파주,2009-11,5,20.5,-8.9,147.5,126.9
99,파주,2009-12,-3.1,10.5,-17.5,19.9,147.1
99,파주,2010-01,-7.1,8.3,-25.9,23.7,177.2
99,파주,2010-02,-.5,17.4,-15.1,40.3,141.8
99,파주,2010-03,3.5,15.5,-5.9,74.1,142.9
99,파주,2010-04,8.2,22.1,-3.4,52.5,163.9
99,파주,2010-05,15.9,28,2.8,115.6,172.4
99,파주,2010-06,22.1,33.2,9.1,160.9,207.8
99,파주,2010-07,25.1,33.3,19.1,328.2,121.1
99,파주,2010-08,25.7,34.1,18.1,525.9,108.7
99,파주,2010-09,20.7,32.5,5.5,439,149.7
99,파주,2010-10,12.4,26,-3.6,25.5,200.9
99,파주,2010-11,4.5,18,-8.6,14.3,176.1
99,파주,2010-12,-2.9,13.4,-19.5,27.2,152.3
99,파주,2011-01,-10.6,.7,-23,9,227
99,파주,2011-02,-1.2,12.8,-14.5,28.5,167.8
99,파주,2011-03,2.7,17,-8.9,8.3,239.4
99,파주,2011-04,9.2,20.3,-2.6,93.3,193
99,파주,2011-05,16.8,32,5.4,120.1,191.7
99,파주,2011-06,21,33.7,11.8,341.1,171.7
99,파주,2011-07,24.3,33.1,18.2,1093.1,93.4
99,파주,2011-08,25,34.1,16.5,235.2,99.9
99,파주,2011-09,19.9,31.3,5.7,27.5,188.7
99,파주,2011-10,11.6,23.1,-2.2,33.4,209.3
99,파주,2011-11,9.3,26.1,-7.5,67.7,140.8
99,파주,2011-12,-2.7,9.9,-15.7,6.1,191.6
99,파주,2012-01,-5,9.1,-17.8,7.3,201.1
99,파주,2012-02,-4,12.8,-24.6,0,231.6
99,파주,2012-03,4.2,18.2,-8.3,32.4,199.2
99,파주,2012-04,11.4,32,-3.2,121.5,212.9
99,파주,2012-05,18.2,30.1,6,26.4,256.2
99,파주,2012-06,23.3,35.3,13.4,81.2,247.6
99,파주,2012-07,24.9,33.5,16.6,293,145.3
99,파주,2012-08,26.2,36.5,17.2,540.3,182.9
99,파주,2012-09,19.6,30.8,7.6,150.1,199.3
99,파주,2012-10,13.4,26.5,-.8,79.7,243.7
99,파주,2012-11,4.1,16.3,-7.7,69.5,178.3
99,파주,2012-12,-6.1,8.3,-19.8,34.7,186.1
99,파주,2013-01,-5.9,13.3,-24.5,22.3,161.9
99,파주,2013-02,-2.8,13.1,-19.7,53,182
99,파주,2013-03,3.8,23.1,-7.2,26,255.2
99,파주,2013-04,9.4,23.7,-2.6,58.3,208.2
99,파주,2013-05,17.1,31.6,5.7,139.6,227.7
99,파주,2013-06,23.5,34,13.7,33.9,248.7
99,파주,2013-07,25.4,32,21.1,692,104.5
99,파주,2013-08,27.2,34.9,19.2,151.9,234.9
